timestamp,service,cpu_usage,memory_usage,disk_io,network_traffic,request_rate,latency_ms,error_rate,db_connections,restart_count,failure_type,cpu_usage_lag,cpu_usage_change,cpu_usage_rolling_mean,cpu_usage_rolling_std,memory_usage_lag,memory_usage_change,memory_usage_rolling_mean,memory_usage_rolling_std,latency_ms_lag,latency_ms_change,latency_ms_rolling_mean,latency_ms_rolling_std,error_rate_lag,error_rate_change,error_rate_rolling_mean,error_rate_rolling_std,db_connections_lag,db_connections_change,db_connections_rolling_mean,db_connections_rolling_std
2026-01-01 00:50:00,api-gateway,37.12,49.86,34.06,561.86,683.07,148.72,0.26,27.25,0,normal,36.27,0.8499999999999943,38.54,2.74443072421221,54.86,-5.0,55.403333333333336,0.5553677460326457,145.71,3.009999999999991,131.17333333333337,15.75632042493847,0.22,0.04000000000000001,0.20666666666666667,0.03214550253664322,28.81,-1.5599999999999987,28.993333333333336,1.4636370223977264
2026-01-01 00:55:00,api-gateway,39.8,48.49,53.31,635.01,538.23,127.09,0.25,29.98,0,normal,37.12,2.6799999999999997,37.05,0.7474623736348898,49.86,-1.3699999999999974,53.56333333333333,3.2548476666863264,148.72,-21.629999999999995,142.60333333333335,8.128187579856545,0.26,-0.010000000000000009,0.23666666666666666,0.02081665999466143,27.25,2.7300000000000004,27.896666666666665,0.8134699338840257
2026-01-01 01:00:00,api-gateway,29.79,50.45,55.77,620.51,617.62,147.39,0.19,31.8,0,normal,39.8,-10.009999999999998,37.73,1.842362613602414,48.49,1.9600000000000009,51.07,3.3529539215444264,127.09,20.299999999999983,140.5066666666667,11.716238019660317,0.25,-0.06,0.24333333333333332,0.020816659994661438,29.98,1.8200000000000003,28.679999999999996,1.369634987870838
2026-01-01 01:05:00,api-gateway,40.56,54.75,44.67,632.58,592.61,135.54,0.16,27.41,0,normal,29.79,10.770000000000003,35.56999999999999,5.181881897534894,50.45,4.299999999999997,49.6,1.0055346836386034,147.39,-11.849999999999994,141.0666666666667,12.122402127191368,0.19,-0.03,0.23333333333333336,0.03785938897200189,31.8,-4.390000000000001,29.676666666666666,2.290116445365449
2026-01-01 01:10:00,api-gateway,38.38,58.5,45.12,548.77,633.9,136.63,0.18,28.06,0,normal,40.56,-2.1799999999999997,36.71666666666667,6.0106932489799565,54.75,3.75,51.23,3.2020618357552277,135.54,1.0900000000000034,136.67333333333335,10.197344425551849,0.16,0.01999999999999999,0.19999999999999998,0.04582575694955845,27.41,0.6499999999999986,29.73,2.205651831092103
2026-01-01 01:15:00,api-gateway,45.04,56.21,45.55,508.89,591.76,129.67,0.26,29.06,0,normal,38.38,6.659999999999997,36.24333333333333,5.694052452632766,58.5,-2.289999999999999,54.56666666666666,4.028130252776513,136.63,-6.960000000000008,139.85333333333335,6.549659024203768,0.18,0.08000000000000002,0.17666666666666667,0.015275252316519647,28.06,1.0,29.09,2.3693247983338956
2026-01-01 01:20:00,api-gateway,37.29,51.96,37.1,682.06,622.89,117.29,0.2,29.39,0,normal,45.04,-7.75,41.32666666666666,3.395546102371953,56.21,-4.25,56.48666666666667,1.890246897453698,129.67,-12.379999999999981,133.9466666666667,3.7435856252172206,0.26,-0.06,0.20000000000000004,0.052915026221291885,29.06,0.33000000000000185,28.176666666666666,0.8311638426527559
2026-01-01 01:25:00,api-gateway,38.4,56.58,49.3,528.93,613.29,141.96,0.18,22.83,0,normal,37.29,1.1099999999999994,40.236666666666665,4.19535854645742,51.96,4.619999999999997,55.55666666666667,3.31858905761671,117.29,24.67,127.86333333333334,9.795760987964744,0.2,-0.020000000000000018,0.21333333333333335,0.04163331998932275,29.39,-6.560000000000002,28.836666666666662,0.6925556535999771
2026-01-01 01:30:00,api-gateway,38.61,53.37,51.14,620.37,639.5,138.2,0.26,26.99,0,normal,38.4,0.21000000000000085,40.24333333333333,4.190946591562976,56.58,-3.210000000000001,54.916666666666664,2.5672228834546846,141.96,-3.7600000000000193,129.64000000000001,12.335027361137026,0.18,0.08000000000000002,0.21333333333333337,0.04163331998932275,22.83,4.16,27.093333333333334,3.695840003751964
2026-01-01 01:35:00,api-gateway,41.3,49.74,51.79,504.27,569.17,153.46,0.2,25.41,0,normal,38.61,2.6899999999999977,38.1,0.7092954250521435,53.37,-3.6299999999999955,53.97,2.367720422685095,138.2,15.26000000000002,132.48333333333338,13.291442108865864,0.26,-0.06,0.21333333333333337,0.04163331998932275,26.99,-1.5799999999999983,26.403333333333332,3.31911634826701
2026-01-01 01:40:00,api-gateway,39.83,55.81,49.6,743.37,649.33,121.66,0.25,23.97,0,normal,41.3,-1.4699999999999989,39.43666666666667,1.617106469386997,49.74,6.07,53.23,3.422148447978276,153.46,-31.80000000000001,144.54000000000005,7.9504213724809025,0.2,0.04999999999999999,0.21333333333333337,0.04163331998932275,25.41,-1.4400000000000013,25.076666666666664,2.0999365069766607
2026-01-01 01:45:00,api-gateway,31.27,51.38,41.74,677.93,588.66,122.38,0.19,28.59,0,normal,39.83,-8.559999999999999,39.91333333333333,1.3469347917896002,55.81,-4.43,52.973333333333336,3.0543793695828767,121.66,0.7199999999999989,137.77333333333334,15.904292921514415,0.25,-0.06,0.2366666666666667,0.03214550253664331,23.97,4.620000000000001,25.456666666666667,1.510540742030262
2026-01-01 01:50:00,api-gateway,35.81,50.86,44.82,709.42,622.04,126.51,0.29,26.81,0,normal,31.27,4.540000000000003,37.46666666666667,5.4165702555522355,51.38,-0.5200000000000031,52.31,3.1400477703372904,122.38,4.13000000000001,132.50000000000003,18.155461988062978,0.19,0.09999999999999998,0.21333333333333337,0.0321455025366433,28.59,-1.7800000000000011,25.99,2.3639796953442724
2026-01-01 01:55:00,api-gateway,40.07,53.8,35.59,853.04,727.35,141.54,0.26,28.23,0,normal,35.81,4.259999999999998,35.63666666666666,4.282631589727648,50.86,2.9399999999999977,52.68333333333334,2.720226706238565,126.51,15.029999999999987,123.5166666666667,2.6171804166568466,0.29,-0.02999999999999997,0.24333333333333332,0.05033222956847175,26.81,1.4200000000000017,26.456666666666667,2.330178820033632
2026-01-01 02:00:00,api-gateway,39.97,54.28,49.18,745.55,627.95,137.47,0.27,23.22,0,normal,40.07,-0.10000000000000142,35.71666666666667,4.400742361617319,53.8,0.480000000000004,52.01333333333333,1.5689911833192485,141.54,-4.069999999999993,130.14333333333335,10.08351294605865,0.26,0.010000000000000009,0.24666666666666667,0.051316014394468916,28.23,-5.010000000000002,27.876666666666665,0.9411340676722537
2026-01-01 02:05:00,api-gateway,48.61,54.93,50.38,590.34,627.85,139.2,0.16,32.32,0,normal,39.97,8.64,38.61666666666667,2.431158845763328,54.28,0.6499999999999986,52.98,1.851593907961504,137.47,1.7299999999999898,135.17333333333335,7.773752847456149,0.27,-0.11000000000000001,0.2733333333333334,0.015275252316519708,23.22,9.100000000000001,26.086666666666662,2.582137357565112
2026-01-01 02:10:00,api-gateway,39.48,56.84,53.99,693.04,631.71,123.81,0.12,26.25,0,normal,48.61,-9.130000000000003,42.88333333333333,4.959690850580654,54.93,1.9100000000000037,54.336666666666666,0.5671272637895406,139.2,-15.389999999999986,139.40333333333334,2.042604546487861,0.16,-0.04000000000000001,0.23,0.0608276253029823,32.32,-6.07,27.923333333333336,4.557744325138623
2026-01-01 02:15:00,api-gateway,32.78,54.18,62.34,580.7,645.59,113.39,0.19,27.94,0,normal,39.48,-6.699999999999996,42.68666666666667,5.135604475943748,56.84,-2.6600000000000037,55.35,1.3306765196696062,123.81,-10.420000000000002,133.49333333333334,8.43050611371183,0.12,0.07,0.18333333333333335,0.07767453465154041,26.25,1.6900000000000013,27.263333333333332,4.633857284523697
2026-01-01 02:20:00,api-gateway,39.87,57.61,74.03,713.12,621.42,138.77,0.22,27.36,0,normal,32.78,7.089999999999996,40.29,7.946024163064193,54.18,3.4299999999999997,55.31666666666667,1.37150768621009,113.39,25.38000000000001,125.46666666666665,12.984507435144852,0.19,0.03,0.1566666666666667,0.03511884584284276,27.94,-0.5800000000000018,28.83666666666667,3.132767679438313
2026-01-01 02:25:00,api-gateway,35.46,59.66,43.99,468.71,565.2,117.03,0.14,25.37,0,normal,39.87,-4.409999999999997,37.376666666666665,3.985603258395549,57.61,2.049999999999997,56.21,1.7996944185055306,138.77,-21.74000000000001,125.32333333333334,12.757497142203572,0.22,-0.07999999999999999,0.17666666666666667,0.05131601439446903,27.36,-1.9899999999999984,27.183333333333337,0.8587393861546867
2026-01-01 02:30:00,api-gateway,42.76,52.05,51.05,634.42,585.47,130.76,0.15,28.16,0,normal,35.46,7.299999999999997,36.03666666666667,3.580004655490431,59.66,-7.609999999999999,57.15,2.768808407961788,117.03,13.72999999999999,123.06333333333335,13.72359039513101,0.14,0.009999999999999981,0.18333333333333335,0.040414518843274023,25.37,2.789999999999999,26.890000000000004,1.3479243302203565
2026-01-01 02:35:00,api-gateway,43.9,59.87,33.15,647.78,648.62,119.04,0.27,28.01,0,normal,42.76,1.1400000000000006,39.36333333333334,3.6762798225017286,52.05,7.82,56.44,3.9376007923607426,130.76,-11.719999999999985,128.85333333333335,10.994700238448187,0.15,0.12000000000000002,0.17000000000000004,0.043588989435406955,28.16,-0.14999999999999858,26.96333333333334,1.436674400597897
2026-01-01 02:40:00,api-gateway,35.32,55.51,42.64,697.4,654.24,120.4,0.15,26.94,0,normal,43.9,-8.579999999999998,40.70666666666666,4.579359489419171,59.87,-4.359999999999999,57.19333333333333,4.455494734968634,119.04,1.3599999999999994,122.27666666666669,7.415202851799249,0.27,-0.12000000000000002,0.18666666666666668,0.07234178138070246,28.01,-1.0700000000000003,27.180000000000007,1.5692992066524443
2026-01-01 02:45:00,api-gateway,36.97,54.29,63.13,767.08,644.48,122.44,0.15,26.1,0,normal,35.32,1.6499999999999986,40.66,4.65957079568495,55.51,-1.2199999999999989,55.81,3.9186222068477075,120.4,2.039999999999992,123.40000000000002,6.410117003612219,0.15,0.0,0.19000000000000003,0.06928203230275522,26.94,-0.8399999999999999,27.703333333333337,0.6653069467045386
2026-01-01 02:50:00,api-gateway,39.01,56.31,24.46,543.1,637.23,146.07,0.13,29.93,0,normal,36.97,2.039999999999999,38.73,4.552724459046471,54.29,2.020000000000003,56.556666666666665,2.9335530220763464,122.44,23.629999999999995,120.62666666666668,1.711295805327527,0.15,-0.01999999999999999,0.19000000000000003,0.06928203230275522,26.1,3.8299999999999983,27.01666666666667,0.9573052456418102
2026-01-01 02:55:00,api-gateway,38.65,57.76,57.99,744.63,712.17,149.93,0.21,31.56,0,normal,39.01,-0.35999999999999943,37.1,1.8484317677425652,56.31,1.4499999999999957,55.370000000000005,1.0172511980823826,146.07,3.8600000000000136,129.63666666666668,14.268189560463956,0.13,0.07999999999999999,0.14333333333333334,0.011547005383793538,29.93,1.629999999999999,27.65666666666667,2.0130656554949495
2026-01-01 03:00:00,api-gateway,43.29,53.91,70.56,770.17,654.22,126.15,0.1,24.13,0,normal,38.65,4.640000000000001,38.21,1.0888526071052846,57.76,-3.8500000000000014,56.120000000000005,1.7427851273177597,149.93,-23.78,139.48000000000002,14.882745042498062,0.21,-0.10999999999999999,0.16333333333333333,0.041633319989322896,31.56,-7.43,29.19666666666667,2.8028973105223245
2026-01-01 03:05:00,api-gateway,40.31,57.7,49.8,494.96,550.77,126.02,0.19,27.55,0,normal,43.29,-2.979999999999997,40.31666666666666,2.581265839338023,53.91,3.7900000000000063,55.99333333333333,1.9444365079203108,126.15,-0.13000000000000966,140.7166666666667,12.761885963028117,0.1,0.09,0.1466666666666667,0.056862407030773464,24.13,3.4200000000000017,28.540000000000003,3.9051632488283983
2026-01-01 03:10:00,api-gateway,43.83,58.07,41.82,595.14,722.77,141.99,0.17,30.37,0,normal,40.31,3.519999999999996,40.75,2.3510848559760897,57.7,0.36999999999999744,56.45666666666667,2.205682056265885,126.02,15.970000000000013,134.03333333333336,13.767070615542496,0.19,-0.01999999999999999,0.16666666666666666,0.05859465277082332,27.55,2.8200000000000003,27.74666666666667,3.718902167755065
2026-01-01 03:15:00,api-gateway,37.52,56.21,49.48,464.59,558.24,130.48,0.14,30.37,0,normal,43.83,-6.309999999999995,42.47666666666667,1.8957144651380247,58.07,-1.8599999999999994,56.56,2.3024117789830663,141.99,-11.51000000000002,131.38666666666668,9.182986079338978,0.17,-0.03,0.15333333333333335,0.047258156262526316,30.37,0.0,27.350000000000005,3.1248039938530545
2026-01-01 03:20:00,api-gateway,33.98,55.88,33.85,562.98,665.74,121.23,0.2,28.8,0,normal,37.52,-3.5400000000000063,40.553333333333335,3.1620299387155413,56.21,-0.3299999999999983,57.326666666666675,0.9845980567385019,130.48,-9.249999999999986,132.83000000000004,8.240273053728277,0.14,0.06,0.1666666666666667,0.02516611478423623,30.37,-1.5700000000000003,29.430000000000007,1.6281277591147256
2026-01-01 03:25:00,api-gateway,37.56,56.53,42.64,818.2,703.11,138.8,0.2,27.72,0,normal,33.98,3.5800000000000054,38.443333333333335,4.989492292140884,55.88,0.6499999999999986,56.72,1.1807201192492374,121.23,17.570000000000007,131.23333333333335,10.400482360608732,0.2,0.0,0.17000000000000004,0.03000000000000032,28.8,-1.0800000000000018,29.846666666666668,0.906439922627672
2026-01-01 03:30:00,api-gateway,40.71,54.44,55.8,484.25,582.19,142.79,0.33,30.03,0,normal,37.56,3.1499999999999986,36.35333333333333,2.055464262236926,56.53,-2.0900000000000034,56.20666666666667,0.3250128202599063,138.8,3.9899999999999807,130.17000000000002,8.789101205470326,0.2,0.13,0.18000000000000002,0.034641016151377796,27.72,2.3100000000000023,28.963333333333335,1.3325289240137668
2026-01-01 03:35:00,api-gateway,37.39,56.57,60.13,686.91,683.45,130.1,0.27,29.93,0,normal,40.71,-3.3200000000000003,37.416666666666664,3.3672887214097402,54.44,2.1300000000000026,55.61666666666667,1.0695949389060002,142.79,-12.689999999999998,134.27333333333334,11.470677108755778,0.33,-0.06,0.24333333333333337,0.07505553499465138,30.03,-0.10000000000000142,28.850000000000005,1.15581140330071
2026-01-01 03:40:00,api-gateway,46.35,54.33,58.0,594.09,646.53,130.87,0.18,27.13,0,normal,37.39,8.96,38.553333333333335,1.8696612883977906,56.57,-2.240000000000002,55.846666666666664,1.2183732323608072,130.1,0.7700000000000102,137.23000000000002,6.4890446138088045,0.27,-0.09000000000000002,0.2666666666666667,0.06506407098647711,29.93,-2.8000000000000007,29.22666666666667,1.3057692496506716
2026-01-01 03:45:00,api-gateway,37.97,47.79,56.11,559.31,557.91,136.64,0.27,26.63,0,normal,46.35,-8.380000000000003,41.483333333333334,4.529782923422866,54.33,-6.539999999999999,55.11333333333334,1.262708728620083,130.87,5.769999999999982,134.58666666666667,7.114719483811993,0.18,0.09000000000000002,0.26,0.07549834435270752,27.13,-0.5,29.03,1.6462077633154188
2026-01-01 03:50:00,api-gateway,32.95,49.59,34.19,675.59,598.12,117.45,0.23,27.45,0,normal,37.97,-5.019999999999996,40.57,5.014020342998225,47.79,1.8000000000000043,52.89666666666667,4.562119390517243,136.64,-19.189999999999984,132.53666666666666,3.574385728112418,0.27,-0.04000000000000001,0.24000000000000007,0.05196152422706641,26.63,0.8200000000000003,27.896666666666672,1.7785762095938766
2026-01-01 03:55:00,api-gateway,31.16,57.2,58.46,616.4,634.18,142.65,0.22,30.91,0,normal,32.95,-1.7900000000000027,39.089999999999996,6.769844902211569,49.59,7.609999999999999,50.57,3.378342789001754,117.45,25.200000000000003,128.32000000000002,9.845856996727077,0.23,-0.010000000000000009,0.2266666666666667,0.0450924975282291,27.45,3.460000000000001,27.070000000000004,0.41327956639544927
2026-01-01 04:00:00,api-gateway,40.12,52.57,55.46,599.69,628.81,138.21,0.2,25.57,0,normal,31.16,8.959999999999997,34.026666666666664,3.5303588108481425,57.2,-4.630000000000003,51.526666666666664,4.995000834167443,142.65,-4.439999999999998,132.2466666666667,13.161916020600254,0.22,-0.01999999999999999,0.24000000000000007,0.026457513110646078,30.91,-5.34,28.330000000000002,2.271651381704503
2026-01-01 04:05:00,api-gateway,40.17,57.7,37.24,480.19,588.63,152.69,0.18,29.92,0,normal,40.12,0.05000000000000426,34.74333333333333,4.741564439436958,52.57,5.130000000000003,53.120000000000005,3.834696858944658,138.21,14.47999999999999,132.77,13.451958965147066,0.2,-0.020000000000000018,0.2166666666666667,0.015275252316520084,25.57,4.350000000000001,27.97666666666667,2.708677414040535
2026-01-01 04:10:00,api-gateway,27.24,56.97,61.24,707.29,656.71,136.54,0.18,27.24,0,normal,40.17,-12.930000000000003,37.15,5.187552409373794,57.7,-0.730000000000004,55.82333333333333,2.8285390811041013,152.69,-16.150000000000006,144.51666666666668,7.418283718848692,0.18,0.0,0.20000000000000004,0.020000000000000653,29.92,-2.6800000000000033,28.8,2.840721739276827
2026-01-01 04:15:00,api-gateway,38.28,55.25,42.37,541.27,593.23,131.57,0.15,24.46,0,normal,27.24,11.040000000000003,35.843333333333334,7.450747166112483,56.97,-1.7199999999999989,55.74666666666667,2.7751816757346233,136.54,-4.969999999999999,142.48000000000002,8.881458213604457,0.18,-0.03,0.18666666666666668,0.011547005383793907,27.24,-2.7799999999999976,27.57666666666667,2.1944551335885953
2026-01-01 04:20:00,api-gateway,43.48,55.0,58.25,549.41,592.99,133.08,0.21,25.61,0,normal,38.28,5.199999999999996,35.23,6.983774051327825,55.25,-0.25,56.64000000000001,1.2578950671657212,131.57,1.5100000000000193,140.26666666666668,11.042175208415019,0.15,0.06,0.17000000000000004,0.017320508075689914,24.46,1.1499999999999986,27.206666666666667,2.7301526208864875
2026-01-01 04:25:00,api-gateway,33.38,50.75,54.83,559.82,526.67,144.06,0.18,24.89,0,normal,43.48,-10.099999999999994,36.333333333333336,8.293161841742458,55.0,-4.25,55.74,1.0725203960764056,133.08,10.97999999999999,133.73000000000002,2.547959968288592,0.21,-0.03,0.18000000000000002,0.030000000000000575,25.61,-0.7199999999999989,25.77,1.3968894014917863
2026-01-01 04:30:00,api-gateway,43.46,57.15,56.73,489.23,576.86,140.0,0.2,27.73,0,normal,33.38,10.079999999999998,38.38,5.05074251966974,50.75,6.399999999999999,53.666666666666664,2.528998484248921,144.06,-4.060000000000002,136.23666666666668,6.817142607671849,0.18,0.020000000000000018,0.18000000000000002,0.030000000000000575,24.89,2.84,24.986666666666668,0.581062245661728
2026-01-01 04:35:00,api-gateway,34.32,57.55,31.64,787.63,681.31,141.53,0.19,26.86,0,normal,43.46,-9.14,40.10666666666666,5.825472799123964,57.15,0.3999999999999986,54.29999999999999,3.2569157188972464,140.0,1.5300000000000011,139.0466666666667,5.551732462334192,0.2,-0.010000000000000009,0.19666666666666668,0.015275252316520336,27.73,-0.870000000000001,26.076666666666668,1.476391998533385
2026-01-01 04:40:00,api-gateway,40.95,60.41,40.44,616.78,601.13,131.45,0.14,28.84,0,normal,34.32,6.630000000000003,37.053333333333335,5.5682073716172935,57.55,2.8599999999999994,55.15,3.81575680566777,141.53,-10.080000000000013,141.86333333333334,2.050422720644641,0.19,-0.04999999999999999,0.19000000000000003,0.010000000000001487,26.86,1.9800000000000004,26.493333333333336,1.4550715904495497
2026-01-01 04:45:00,api-gateway,32.89,55.1,69.83,684.12,662.88,136.87,0.12,26.8,0,normal,40.95,-8.060000000000002,39.57666666666667,4.722227581696295,60.41,-5.309999999999995,58.37,1.777976377795753,131.45,5.420000000000016,137.66000000000003,5.4321542687963005,0.14,-0.020000000000000018,0.17666666666666672,0.032145502536643736,28.84,-2.039999999999999,27.810000000000002,0.9924212815130411
2026-01-01 04:50:00,api-gateway,34.66,57.04,32.74,540.47,581.07,121.42,0.22,28.46,0,normal,32.89,1.769999999999996,36.053333333333335,4.300492219889855,55.1,1.9399999999999977,57.68666666666667,2.657636794848589,136.87,-15.450000000000003,136.61666666666667,5.044772872323887,0.12,0.1,0.15000000000000005,0.03605551275464057,26.8,1.6600000000000001,27.5,1.160861748874516
2026-01-01 04:55:00,api-gateway,36.86,56.62,59.38,665.08,648.97,121.43,0.25,23.54,0,normal,34.66,2.200000000000003,36.166666666666664,4.235968995794607,57.04,-0.4200000000000017,57.51666666666667,2.6869003206916875,121.42,0.010000000000005116,129.91333333333336,7.838790297828698,0.22,0.03,0.16000000000000003,0.05291502622129223,28.46,-4.920000000000002,28.033333333333335,1.0848655830716125
2026-01-01 05:00:00,api-gateway,40.05,53.89,39.71,717.75,684.54,136.65,0.22,22.28,0,normal,36.86,3.1899999999999977,34.803333333333335,1.9888774053050935,56.62,-2.729999999999997,56.25333333333333,1.020653385500294,121.43,15.219999999999999,126.57333333333337,8.917176309422869,0.25,-0.03,0.19666666666666668,0.06806859285554068,23.54,-1.259999999999998,26.26666666666667,2.5029848847592744
2026-01-01 05:05:00,api-gateway,35.69,53.01,37.14,698.4,588.17,115.6,0.25,26.15,0,normal,40.05,-4.359999999999999,37.19,2.7101106988460613,53.89,-0.8800000000000026,55.85,1.7103508412018622,136.65,-21.05000000000001,126.50000000000001,8.790159270456886,0.22,0.03,0.23,0.017320508075689245,22.28,3.8699999999999974,24.760000000000005,3.26563929422711
2026-01-01 05:10:00,api-gateway,38.3,55.68,45.63,685.15,628.94,130.28,0.24,26.59,0,normal,35.69,2.6099999999999994,37.53333333333333,2.256642048117785,53.01,2.6700000000000017,54.50666666666666,1.8823478247479597,115.6,14.680000000000007,124.56000000000002,10.868454351930579,0.25,-0.010000000000000009,0.24000000000000002,0.017320508075689127,26.15,0.4400000000000013,23.99,1.9738540979515597
2026-01-01 05:15:00,api-gateway,42.24,54.19,42.49,662.26,736.37,147.43,0.31,30.11,0,normal,38.3,3.940000000000005,38.01333333333333,2.194090548116293,55.68,-1.490000000000002,54.19333333333333,1.3606003576853158,130.28,17.150000000000006,127.51,10.794920101603324,0.24,0.07,0.2366666666666667,0.015275252316519909,26.59,3.5199999999999996,25.00666666666667,2.3715887782947216
2026-01-01 05:20:00,api-gateway,41.19,56.65,50.86,766.67,651.68,131.93,0.22,26.86,0,normal,42.24,-1.0500000000000043,38.74333333333333,3.29742829085536,54.19,2.460000000000001,54.29333333333333,1.3379960139452587,147.43,-15.5,131.10333333333335,15.930964607748447,0.31,-0.09,0.26666666666666666,0.03785938897200183,30.11,-3.25,27.61666666666667,2.170468459419149
2026-01-01 05:25:00,api-gateway,43.34,58.17,47.59,574.07,545.4,132.12,0.25,22.17,0,normal,41.19,2.1500000000000057,40.57666666666666,2.040351276945557,56.65,1.5200000000000031,55.50666666666666,1.2391260360969367,131.93,0.18999999999999773,136.54666666666668,9.46128074487458,0.22,0.03,0.2566666666666667,0.047258156262526135,26.86,-4.689999999999998,27.853333333333335,1.9589878338910947
2026-01-01 05:30:00,api-gateway,37.17,54.87,43.93,651.53,685.68,135.82,0.09,30.16,0,normal,43.34,-6.170000000000002,42.25666666666667,1.075096894858051,58.17,-3.3000000000000043,56.336666666666666,2.0084156276361873,132.12,3.6999999999999886,137.16000000000003,8.89458824229662,0.25,-0.16,0.26000000000000006,0.045825756949558434,22.17,7.989999999999998,26.380000000000006,3.9917038968340393
2026-01-01 05:35:00,api-gateway,41.17,59.33,61.1,561.41,650.84,142.3,0.29,28.16,0,normal,37.17,4.0,40.56666666666666,3.131873773531327,54.87,4.460000000000001,56.56333333333333,1.6517061885617688,135.82,6.480000000000018,133.29000000000002,2.1931028247668958,0.09,0.19999999999999998,0.18666666666666668,0.08504900548115407,30.16,-2.0,26.396666666666672,4.015100662914119
